Year,Location,Gender,Age Group,Measure Type,Population
2022,Chichester,Male,Age 8,Value,601.0
2022,Chichester,Male,Age 9,Value,711.0
2022,Chichester,Male,Aged 10-14,Value,3455.0
2022,Chichester,Male,Age 10,Value,703.0
2022,Chichester,Male,Age 11,Value,713.0
2022,Chichester,Male,Age 12,Value,662.0
2022,Chichester,Male,Age 13,Value,707.0
2022,Chichester,Male,Age 14,Value,670.0
2022,Chichester,Male,Aged 15-19,Value,3344.0
2022,Chichester,Male,Age 15,Value,650.0
2022,Chichester,Male,Age 16,Value,672.0
2022,Chichester,Male,Age 17,Value,595.0
2022,Chichester,Male,Age 18,Value,684.0
2022,Chichester,Male,Age 19,Value,743.0
2022,Chichester,Male,Aged 20-24,Value,3144.0
2022,Chichester,Male,Age 20,Value,605.0
2022,Chichester,Male,Age 21,Value,669.0
2022,Chichester,Male,Age 22,Value,614.0
2022,Chichester,Male,Age 23,Value,664.0
2022,Chichester,Male,Age 24,Value,592.0
2022,Chichester,Male,Aged 25-29,Value,3161.0
2022,Chichester,Male,Age 25,Value,622.0
2022,Chichester,Male,Age 26,Value,639.0
2022,Chichester,Male,Age 27,Value,626.0
2022,Chichester,Male,Age 28,Value,648.0
2022,Chichester,Male,Age 29,Value,626.0
2022,Chichester,Male,Aged 30-34,Value,3295.0
2022,Chichester,Male,Age 30,Value,654.0
2022,Chichester,Male,Age 31,Value,650.0
2022,Chichester,Male,Age 32,Value,617.0
2022,Chichester,Male,Age 33,Value,646.0
2022,Chichester,Male,Age 34,Value,728.0
2022,Chichester,Male,Aged 35-39,Value,3300.0
2022,Chichester,Male,Age 35,Value,580.0
2022,Chichester,Male,Age 36,Value,691.0
2022,Chichester,Male,Age 37,Value,703.0
2022,Chichester,Male,Age 38,Value,632.0
2022,Chichester,Male,Age 39,Value,694.0
2022,Chichester,Male,Aged 40-44,Value,3152.0
2022,Chichester,Male,Age 40,Value,600.0
2022,Chichester,Male,Age 41,Value,628.0
2022,Chichester,Male,Age 42,Value,649.0
2022,Chichester,Male,Age 43,Value,644.0
2022,Chichester,Male,Age 44,Value,631.0
2022,Chichester,Male,Aged 45-49,Value,3318.0
2022,Chichester,Male,Age 45,Value,613.0
2022,Chichester,Male,Age 46,Value,660.0
2022,Chichester,Male,Age 47,Value,608.0
2022,Chichester,Male,Age 48,Value,712.0
2022,Chichester,Male,Age 49,Value,725.0
2022,Chichester,Male,Aged 50-54,Value,4007.0
2022,Chichester,Male,Age 50,Value,795.0
2022,Chichester,Male,Age 51,Value,778.0
2022,Chichester,Male,Age 52,Value,788.0
2022,Chichester,Male,Age 53,Value,854.0
2022,Chichester,Male,Age 54,Value,792.0
2022,Chichester,Male,Aged 55-59,Value,4496.0
2022,Chichester,Male,Age 55,Value,850.0
2022,Chichester,Male,Age 56,Value,880.0
2022,Chichester,Male,Age 57,Value,874.0
2022,Chichester,Male,Age 58,Value,918.0
2022,Chichester,Male,Age 59,Value,974.0
2022,Chichester,Male,Aged 60-64,Value,4312.0
2022,Chichester,Male,Age 60,Value,883.0
2022,Chichester,Male,Age 61,Value,837.0
2022,Chichester,Male,Age 62,Value,855.0
2022,Chichester,Male,Age 63,Value,870.0
2022,Chichester,Male,Age 64,Value,867.0
2022,Chichester,Male,Aged 65-69,Value,4024.0
2022,Chichester,Male,Age 65,Value,791.0
2022,Chichester,Male,Age 66,Value,806.0
2022,Chichester,Male,Age 67,Value,797.0
2022,Chichester,Male,Age 68,Value,823.0
2022,Chichester,Male,Age 69,Value,807.0
2022,Chichester,Male,Aged 70-74,Value,3715.0
2022,Chichester,Male,Age 70,Value,708.0
2022,Chichester,Male,Age 71,Value,721.0
2022,Chichester,Male,Age 72,Value,693.0
2022,Chichester,Male,Age 73,Value,804.0
2022,Chichester,Male,Age 74,Value,789.0
2022,Chichester,Male,Aged 75-79,Value,3575.0
2022,Chichester,Male,Age 75,Value,918.0
2022,Chichester,Male,Age 76,Value,704.0
2022,Chichester,Male,Age 77,Value,652.0
2022,Chichester,Male,Age 78,Value,687.0
2022,Chichester,Male,Age 79,Value,614.0
2022,Chichester,Male,Aged 80-84,Value,2251.0
2022,Chichester,Male,Age 80,Value,543.0
2022,Chichester,Male,Age 81,Value,452.0
2022,Chichester,Male,Age 82,Value,458.0
2022,Chichester,Male,Age 83,Value,408.0
2022,Chichester,Male,Age 84,Value,390.0
2022,Chichester,Male,Aged 85+,Value,1997.0
2022,Chichester,Male,Age 85,Value,347.0
2022,Chichester,Male,Age 86,Value,303.0
2022,Chichester,Male,Age 87,Value,267.0
2022,Chichester,Male,Age 88,Value,254.0
2022,Chichester,Male,Age 89,Value,172.0
2022,Chichester,Male,Aged 90+,Value,654.0
2022,Chichester,Female,All Ages,Value,65788.0
2022,Chichester,Female,Aged 0 to 15,Value,9631.0
2022,Chichester,Female,Aged 16+,Value,56157.0
2022,Chichester,Female,Aged 16 to 64,Value,37276.0
2022,Chichester,Female,Aged 16 to 24,Value,6234.0
2022,Chichester,Female,Aged 16 to 17,Value,1260.0
2022,Chichester,Female,Aged 18 to 24,Value,4974.0
2022,Chichester,Female,Aged 18 to 21,Value,3095.0
2022,Chichester,Female,Aged 25 to 49,Value,16885.0
2022,Chichester,Female,Aged 50 to 64,Value,14157.0
2022,Chichester,Female,Aged 65+,Value,18881.0
2022,Chichester,Female,All Ages,Value,65788.0
2022,Chichester,Female,Age 0 - 4,Value,2692.0
2022,Chichester,Female,Age 0,Value,502.0
2022,Chichester,Female,Age 1,Value,522.0
2022,Chichester,Female,Age 2,Value,548.0
2022,Chichester,Female,Age 3,Value,565.0
2022,Chichester,Female,Age 4,Value,555.0
2022,Chichester,Female,Aged 5-9,Value,2978.0
2022,Chichester,Female,Age 5,Value,572.0
2022,Chichester,Female,Age 6,Value,551.0
2022,Chichester,Female,Age 7,Value,657.0
2022,Chichester,Female,Age 8,Value,622.0
2022,Chichester,Female,Age 9,Value,576.0
2022,Chichester,Female,Aged 10-14,Value,3331.0
2022,Chichester,Female,Age 10,Value,669.0
2022,Chichester,Female,Age 11,Value,674.0
2022,Chichester,Female,Age 12,Value,643.0
2022,Chichester,Female,Age 13,Value,681.0
2022,Chichester,Female,Age 14,Value,664.0
2022,Chichester,Female,Aged 15-19,Value,3458.0
2022,Chichester,Female,Age 15,Value,630.0
2022,Chichester,Female,Age 16,Value,625.0
2022,Chichester,Female,Age 17,Value,635.0
2022,Chichester,Female,Age 18,Value,681.0
2022,Chichester,Female,Age 19,Value,887.0
2022,Chichester,Female,Aged 20-24,Value,3406.0
2022,Chichester,Female,Age 20,Value,782.0
2022,Chichester,Female,Age 21,Value,745.0
2022,Chichester,Female,Age 22,Value,595.0
2022,Chichester,Female,Age 23,Value,640.0
2022,Chichester,Female,Age 24,Value,644.0
2022,Chichester,Female,Aged 25-29,Value,2946.0
2022,Chichester,Female,Age 25,Value,621.0
2022,Chichester,Female,Age 26,Value,535.0
2022,Chichester,Female,Age 27,Value,576.0
2022,Chichester,Female,Age 28,Value,606.0
2022,Chichester,Female,Age 29,Value,608.0
2022,Chichester,Female,Aged 30-34,Value,3502.0
2022,Chichester,Female,Age 30,Value,670.0
2022,Chichester,Female,Age 31,Value,697.0
2022,Chichester,Female,Age 32,Value,688.0
2022,Chichester,Female,Age 33,Value,702.0
2022,Chichester,Female,Age 34,Value,745.0
2022,Chichester,Female,Aged 35-39,Value,3245.0
2022,Chichester,Female,Age 35,Value,661.0
2022,Chichester,Female,Age 36,Value,597.0
2022,Chichester,Female,Age 37,Value,684.0
2022,Chichester,Female,Age 38,Value,670.0
2022,Chichester,Female,Age 39,Value,633.0
2022,Chichester,Female,Aged 40-44,Value,3511.0
2022,Chichester,Female,Age 40,Value,722.0
2022,Chichester,Female,Age 41,Value,732.0
2022,Chichester,Female,Age 42,Value,743.0
2022,Chichester,Female,Age 43,Value,651.0
2022,Chichester,Female,Age 44,Value,663.0
2022,Chichester,Female,Aged 45-49,Value,3681.0
2022,Chichester,Female,Age 45,Value,678.0
2022,Chichester,Female,Age 46,Value,687.0
2022,Chichester,Female,Age 47,Value,718.0
2022,Chichester,Female,Age 48,Value,775.0
2022,Chichester,Female,Age 49,Value,823.0
2022,Chichester,Female,Aged 50-54,Value,4279.0
2022,Chichester,Female,Age 50,Value,827.0
2022,Chichester,Female,Age 51,Value,886.0
2022,Chichester,Female,Age 52,Value,779.0
2022,Chichester,Female,Age 53,Value,864.0
2022,Chichester,Female,Age 54,Value,923.0
2022,Chichester,Female,Aged 55-59,Value,4998.0
2022,Chichester,Female,Age 55,Value,990.0
2022,Chichester,Female,Age 56,Value,963.0
2022,Chichester,Female,Age 57,Value,975.0
2022,Chichester,Female,Age 58,Value,1030.0
2022,Chichester,Female,Age 59,Value,1040.0
2022,Chichester,Female,Aged 60-64,Value,4880.0
2022,Chichester,Female,Age 60,Value,1033.0
2022,Chichester,Female,Age 61,Value,939.0
2022,Chichester,Female,Age 62,Value,1000.0
2022,Chichester,Female,Age 63,Value,940.0
2022,Chichester,Female,Age 64,Value,968.0
2022,Chichester,Female,Aged 65-69,Value,4344.0
2022,Chichester,Female,Age 65,Value,934.0
2022,Chichester,Female,Age 66,Value,874.0
2022,Chichester,Female,Age 67,Value,841.0
2022,Chichester,Female,Age 68,Value,844.0
2022,Chichester,Female,Age 69,Value,851.0
2022,Chichester,Female,Aged 70-74,Value,4364.0
2022,Chichester,Female,Age 70,Value,742.0
2022,Chichester,Female,Age 71,Value,839.0
2022,Chichester,Female,Age 72,Value,915.0
2022,Chichester,Female,Age 73,Value,911.0
2022,Chichester,Female,Age 74,Value,957.0
2022,Chichester,Female,Aged 75-79,Value,4130.0
2022,Chichester,Female,Age 75,Value,1087.0
2022,Chichester,Female,Age 76,Value,812.0
2022,Chichester,Female,Age 77,Value,809.0
2022,Chichester,Female,Age 78,Value,740.0
2022,Chichester,Female,Age 79,Value,682.0
2022,Chichester,Female,Aged 80-84,Value,2811.0
2022,Chichester,Female,Age 80,Value,661.0
2022,Chichester,Female,Age 81,Value,536.0
2022,Chichester,Female,Age 82,Value,582.0
2022,Chichester,Female,Age 83,Value,542.0
2022,Chichester,Female,Age 84,Value,490.0
2022,Chichester,Female,Aged 85+,Value,3232.0
2022,Chichester,Female,Age 85,Value,453.0
2022,Chichester,Female,Age 86,Value,377.0
2022,Chichester,Female,Age 87,Value,393.0
2022,Chichester,Female,Age 88,Value,370.0
2022,Chichester,Female,Age 89,Value,310.0
2022,Chichester,Female,Aged 90+,Value,1329.0
2023,Chichester,Total,All Ages,Value,128003.0
2023,Chichester,Total,Aged 0 to 15,Value,19811.0
2023,Chichester,Total,Aged 16+,Value,108192.0
2023,Chichester,Total,Aged 16 to 64,Value,73097.0
2023,Chichester,Total,Aged 16 to 24,Value,12379.0
2023,Chichester,Total,Aged 16 to 17,Value,2608.0
2023,Chichester,Total,Aged 18 to 24,Value,9771.0
2023,Chichester,Total,Aged 18 to 21,Value,6003.0
2023,Chichester,Total,Aged 25 to 49,Value,33782.0
2023,Chichester,Total,Aged 50 to 64,Value,26936.0
2023,Chichester,Total,Aged 65+,Value,35095.0
2023,Chichester,Total,All Ages,Value,128003.0
2023,Chichester,Total,Age 0 - 4,Value,5475.0
2023,Chichester,Total,Age 0,Value,984.0
2023,Chichester,Total,Age 1,Value,1061.0
2023,Chichester,Total,Age 2,Value,1097.0
2023,Chichester,Total,Age 3,Value,1142.0
2023,Chichester,Total,Age 4,Value,1191.0
2023,Chichester,Total,Aged 5-9,Value,6154.0
2023,Chichester,Total,Age 5,Value,1141.0
2023,Chichester,Total,Age 6,Value,1212.0
2023,Chichester,Total,Age 7,Value,1186.0
2023,Chichester,Total,Age 8,Value,1347.0
2023,Chichester,Total,Age 9,Value,1268.0
2023,Chichester,Total,Aged 10-14,Value,6838.0
2023,Chichester,Total,Age 10,Value,1331.0
2023,Chichester,Total,Age 11,Value,1402.0
2023,Chichester,Total,Age 12,Value,1441.0
2023,Chichester,Total,Age 13,Value,1333.0
2023,Chichester,Total,Age 14,Value,1331.0
2023,Chichester,Total,Aged 15-19,Value,6995.0
2023,Chichester,Total,Age 15,Value,1344.0
2023,Chichester,Total,Age 16,Value,1308.0
2023,Chichester,Total,Age 17,Value,1300.0
2023,Chichester,Total,Age 18,Value,1364.0
2023,Chichester,Total,Age 19,Value,1679.0
2023,Chichester,Total,Aged 20-24,Value,6728.0
2023,Chichester,Total,Age 20,Value,1603.0
2023,Chichester,Total,Age 21,Value,1357.0
2023,Chichester,Total,Age 22,Value,1315.0
2023,Chichester,Total,Age 23,Value,1172.0
2023,Chichester,Total,Age 24,Value,1281.0
2023,Chichester,Total,Aged 25-29,Value,6176.0
2023,Chichester,Total,Age 25,Value,1266.0
2023,Chichester,Total,Age 26,Value,1193.0
2023,Chichester,Total,Age 27,Value,1173.0
2023,Chichester,Total,Age 28,Value,1257.0
2023,Chichester,Total,Age 29,Value,1287.0
2023,Chichester,Total,Aged 30-34,Value,6792.0
2023,Chichester,Total,Age 30,Value,1298.0
2023,Chichester,Total,Age 31,Value,1338.0
2023,Chichester,Total,Age 32,Value,1370.0
2023,Chichester,Total,Age 33,Value,1370.0
2023,Chichester,Total,Age 34,Value,1416.0
2023,Chichester,Total,Aged 35-39,Value,6923.0
2023,Chichester,Total,Age 35,Value,1554.0
2023,Chichester,Total,Age 36,Value,1272.0
2023,Chichester,Total,Age 37,Value,1307.0
2023,Chichester,Total,Age 38,Value,1449.0
2023,Chichester,Total,Age 39,Value,1341.0
2023,Chichester,Total,Aged 40-44,Value,6976.0
2023,Chichester,Total,Age 40,Value,1358.0
2023,Chichester,Total,Age 41,Value,1399.0
2023,Chichester,Total,Age 42,Value,1447.0
2023,Chichester,Total,Age 43,Value,1408.0
2023,Chichester,Total,Age 44,Value,1364.0
2023,Chichester,Total,Aged 45-49,Value,6915.0
2023,Chichester,Total,Age 45,Value,1349.0
2023,Chichester,Total,Age 46,Value,1323.0
2023,Chichester,Total,Age 47,Value,1373.0
2023,Chichester,Total,Age 48,Value,1363.0
2023,Chichester,Total,Age 49,Value,1507.0
2023,Chichester,Total,Aged 50-54,Value,8133.0
2023,Chichester,Total,Age 50,Value,1551.0
2023,Chichester,Total,Age 51,Value,1628.0
2023,Chichester,Total,Age 52,Value,1659.0
2023,Chichester,Total,Age 53,Value,1573.0
2023,Chichester,Total,Age 54,Value,1722.0
2023,Chichester,Total,Aged 55-59,Value,9344.0
2023,Chichester,Total,Age 55,Value,1763.0
2023,Chichester,Total,Age 56,Value,1853.0
2023,Chichester,Total,Age 57,Value,1878.0
2023,Chichester,Total,Age 58,Value,1872.0
2023,Chichester,Total,Age 59,Value,1978.0
2023,Chichester,Total,Aged 60-64,Value,9459.0
2023,Chichester,Total,Age 60,Value,2037.0
2023,Chichester,Total,Age 61,Value,1936.0
2023,Chichester,Total,Age 62,Value,1781.0
2023,Chichester,Total,Age 63,Value,1872.0
2023,Chichester,Total,Age 64,Value,1833.0
2023,Chichester,Total,Aged 65-69,Value,8587.0
2023,Chichester,Total,Age 65,Value,1849.0
2023,Chichester,Total,Age 66,Value,1717.0
2023,Chichester,Total,Age 67,Value,1675.0
2023,Chichester,Total,Age 68,Value,1656.0
2023,Chichester,Total,Age 69,Value,1690.0
2023,Chichester,Total,Aged 70-74,Value,7927.0
2023,Chichester,Total,Age 70,Value,1643.0
2023,Chichester,Total,Age 71,Value,1450.0
2023,Chichester,Total,Age 72,Value,1547.0
2023,Chichester,Total,Age 73,Value,1598.0
2023,Chichester,Total,Age 74,Value,1689.0
2023,Chichester,Total,Aged 75-79,Value,8006.0
2023,Chichester,Total,Age 75,Value,1724.0
2023,Chichester,Total,Age 76,Value,1969.0
2023,Chichester,Total,Age 77,Value,1485.0
2023,Chichester,Total,Age 78,Value,1435.0
2023,Chichester,Total,Age 79,Value,1393.0
2023,Chichester,Total,Aged 80-84,Value,5286.0
2023,Chichester,Total,Age 80,Value,1262.0
2023,Chichester,Total,Age 81,Value,1171.0
2023,Chichester,Total,Age 82,Value,947.0
2023,Chichester,Total,Age 83,Value,999.0
2023,Chichester,Total,Age 84,Value,907.0
2023,Chichester,Total,Aged 85+,Value,5289.0
2023,Chichester,Total,Age 85,Value,824.0
2023,Chichester,Total,Age 86,Value,723.0
2023,Chichester,Total,Age 87,Value,636.0
2023,Chichester,Total,Age 88,Value,602.0
2023,Chichester,Total,Age 89,Value,552.0
2023,Chichester,Total,Aged 90+,Value,1952.0
2023,Chichester,Male,All Ages,Value,61193.0
2023,Chichester,Male,Aged 0 to 15,Value,10121.0
2023,Chichester,Male,Aged 16+,Value,51072.0
2023,Chichester,Male,Aged 16 to 64,Value,35286.0
2023,Chichester,Male,Aged 16 to 24,Value,6053.0
2023,Chichester,Male,Aged 16 to 17,Value,1333.0
2023,Chichester,Male,Aged 18 to 24,Value,4720.0
2023,Chichester,Male,Aged 18 to 21,Value,2779.0
2023,Chichester,Male,Aged 25 to 49,Value,16479.0
2023,Chichester,Male,Aged 50 to 64,Value,12754.0
2023,Chichester,Male,Aged 65+,Value,15786.0
2023,Chichester,Male,All Ages,Value,61193.0
2023,Chichester,Male,Age 0 - 4,Value,2786.0
2023,Chichester,Male,Age 0,Value,517.0
2023,Chichester,Male,Age 1,Value,527.0
2023,Chichester,Male,Age 2,Value,555.0
2023,Chichester,Male,Age 3,Value,573.0
2023,Chichester,Male,Age 4,Value,614.0
2023,Chichester,Male,Aged 5-9,Value,3106.0
2023,Chichester,Male,Age 5,Value,569.0
2023,Chichester,Male,Age 6,Value,627.0
2023,Chichester,Male,Age 7,Value,613.0
2023,Chichester,Male,Age 8,Value,682.0
2023,Chichester,Male,Age 9,Value,615.0
2023,Chichester,Male,Aged 10-14,Value,3559.0
2023,Chichester,Male,Age 10,Value,739.0
2023,Chichester,Male,Age 11,Value,715.0
2023,Chichester,Male,Age 12,Value,743.0
2023,Chichester,Male,Age 13,Value,675.0
2023,Chichester,Male,Age 14,Value,687.0
2023,Chichester,Male,Aged 15-19,Value,3441.0
2023,Chichester,Male,Age 15,Value,670.0
2023,Chichester,Male,Age 16,Value,672.0
2023,Chichester,Male,Age 17,Value,661.0
2023,Chichester,Male,Age 18,Value,634.0
2023,Chichester,Male,Age 19,Value,804.0
2023,Chichester,Male,Aged 20-24,Value,3282.0
2023,Chichester,Male,Age 20,Value,734.0
2023,Chichester,Male,Age 21,Value,607.0
2023,Chichester,Male,Age 22,Value,654.0
2023,Chichester,Male,Age 23,Value,659.0
2023,Chichester,Male,Age 24,Value,628.0
2023,Chichester,Male,Aged 25-29,Value,3112.0
2023,Chichester,Male,Age 25,Value,596.0
2023,Chichester,Male,Age 26,Value,574.0
2023,Chichester,Male,Age 27,Value,629.0
2023,Chichester,Male,Age 28,Value,647.0
2023,Chichester,Male,Age 29,Value,666.0
2023,Chichester,Male,Aged 30-34,Value,3263.0
2023,Chichester,Male,Age 30,Value,659.0
2023,Chichester,Male,Age 31,Value,657.0
2023,Chichester,Male,Age 32,Value,656.0
2023,Chichester,Male,Age 33,Value,628.0
2023,Chichester,Male,Age 34,Value,663.0
2023,Chichester,Male,Aged 35-39,Value,3437.0
2023,Chichester,Male,Age 35,Value,772.0
2023,Chichester,Male,Age 36,Value,590.0
2023,Chichester,Male,Age 37,Value,689.0
2023,Chichester,Male,Age 38,Value,744.0
2023,Chichester,Male,Age 39,Value,642.0
2023,Chichester,Male,Aged 40-44,Value,3318.0
2023,Chichester,Male,Age 40,Value,704.0
2023,Chichester,Male,Age 41,Value,629.0
2023,Chichester,Male,Age 42,Value,655.0
2023,Chichester,Male,Age 43,Value,658.0
2023,Chichester,Male,Age 44,Value,672.0
2023,Chichester,Male,Aged 45-49,Value,3349.0
2023,Chichester,Male,Age 45,Value,671.0
2023,Chichester,Male,Age 46,Value,636.0
2023,Chichester,Male,Age 47,Value,674.0
2023,Chichester,Male,Age 48,Value,631.0
2023,Chichester,Male,Age 49,Value,737.0
2023,Chichester,Male,Aged 50-54,Value,3938.0
2023,Chichester,Male,Age 50,Value,726.0
2023,Chichester,Male,Age 51,Value,796.0
2023,Chichester,Male,Age 52,Value,779.0
2023,Chichester,Male,Age 53,Value,780.0
2023,Chichester,Male,Age 54,Value,857.0
2023,Chichester,Male,Aged 55-59,Value,4368.0
2023,Chichester,Male,Age 55,Value,805.0
2023,Chichester,Male,Age 56,Value,867.0
2023,Chichester,Male,Age 57,Value,884.0
2023,Chichester,Male,Age 58,Value,889.0
2023,Chichester,Male,Age 59,Value,923.0
2023,Chichester,Male,Aged 60-64,Value,4448.0
2023,Chichester,Male,Age 60,Value,973.0
2023,Chichester,Male,Age 61,Value,888.0
2023,Chichester,Male,Age 62,Value,843.0
2023,Chichester,Male,Age 63,Value,865.0
2023,Chichester,Male,Age 64,Value,879.0
2023,Chichester,Male,Aged 65-69,Value,4067.0
2023,Chichester,Male,Age 65,Value,864.0
2023,Chichester,Male,Age 66,Value,787.0
2023,Chichester,Male,Age 67,Value,792.0
2023,Chichester,Male,Age 68,Value,801.0
2023,Chichester,Male,Age 69,Value,823.0
2023,Chichester,Male,Aged 70-74,Value,3707.0
2023,Chichester,Male,Age 70,Value,795.0
2023,Chichester,Male,Age 71,Value,716.0
2023,Chichester,Male,Age 72,Value,711.0
2023,Chichester,Male,Age 73,Value,690.0
2023,Chichester,Male,Age 74,Value,795.0
2023,Chichester,Male,Aged 75-79,Value,3635.0
2023,Chichester,Male,Age 75,Value,774.0
2023,Chichester,Male,Age 76,Value,890.0
2023,Chichester,Male,Age 77,Value,686.0
2023,Chichester,Male,Age 78,Value,624.0
2023,Chichester,Male,Age 79,Value,661.0
2023,Chichester,Male,Aged 80-84,Value,2366.0
2023,Chichester,Male,Age 80,Value,588.0
2023,Chichester,Male,Age 81,Value,524.0
2023,Chichester,Male,Age 82,Value,425.0
2023,Chichester,Male,Age 83,Value,438.0
2023,Chichester,Male,Age 84,Value,391.0
2023,Chichester,Male,Aged 85+,Value,2011.0
2023,Chichester,Male,Age 85,Value,354.0
2023,Chichester,Male,Age 86,Value,304.0
2023,Chichester,Male,Age 87,Value,285.0
2023,Chichester,Male,Age 88,Value,235.0
2023,Chichester,Male,Age 89,Value,207.0
2023,Chichester,Male,Aged 90+,Value,626.0
2023,Chichester,Female,All Ages,Value,66810.0
2023,Chichester,Female,Aged 0 to 15,Value,9690.0
2023,Chichester,Female,Aged 16+,Value,57120.0
2023,Chichester,Female,Aged 16 to 64,Value,37811.0
2023,Chichester,Female,Aged 16 to 24,Value,6326.0
2023,Chichester,Female,Aged 16 to 17,Value,1275.0
2023,Chichester,Female,Aged 18 to 24,Value,5051.0
2023,Chichester,Female,Aged 18 to 21,Value,3224.0
