Year,Location,Gender,Age Group,Population
2020,Chichester,Male,Aged 80-84,3.6
2020,Chichester,Male,Age 80,484.0
2020,Chichester,Male,Age 80,0.8
2020,Chichester,Male,Age 81,452.0
2020,Chichester,Male,Age 81,0.8
2020,Chichester,Male,Age 82,455.0
2020,Chichester,Male,Age 82,0.8
2020,Chichester,Male,Age 83,388.0
2020,Chichester,Male,Age 83,0.7
2020,Chichester,Male,Age 84,372.0
2020,Chichester,Male,Age 84,0.6
2020,Chichester,Male,Aged 85+,1927.0
2020,Chichester,Male,Aged 85+,3.3
2020,Chichester,Male,Age 85,317.0
2020,Chichester,Male,Age 85,0.5
2020,Chichester,Male,Age 86,317.0
2020,Chichester,Male,Age 86,0.5
2020,Chichester,Male,Age 87,246.0
2020,Chichester,Male,Age 87,0.4
2020,Chichester,Male,Age 88,240.0
2020,Chichester,Male,Age 88,0.4
2020,Chichester,Male,Age 89,179.0
2020,Chichester,Male,Age 89,0.3
2020,Chichester,Male,Aged 90+,628.0
2020,Chichester,Male,Aged 90+,1.1
2020,Chichester,Female,All Ages,63827.0
2020,Chichester,Female,All Ages,100.0
2020,Chichester,Female,Aged 0 to 15,9529.0
2020,Chichester,Female,Aged 0 to 15,14.9
2020,Chichester,Female,Aged 16+,54298.0
2020,Chichester,Female,Aged 16+,85.1
2020,Chichester,Female,Aged 16 to 64,36027.0
2020,Chichester,Female,Aged 16 to 64,56.4
2020,Chichester,Female,Aged 16 to 24,5854.0
2020,Chichester,Female,Aged 16 to 24,9.2
2020,Chichester,Female,Aged 16 to 17,1159.0
2020,Chichester,Female,Aged 16 to 17,1.8
2020,Chichester,Female,Aged 18 to 24,4695.0
2020,Chichester,Female,Aged 18 to 24,7.4
2020,Chichester,Female,Aged 18 to 21,2872.0
2020,Chichester,Female,Aged 18 to 21,4.5
2020,Chichester,Female,Aged 25 to 49,16428.0
2020,Chichester,Female,Aged 25 to 49,25.7
2020,Chichester,Female,Aged 50 to 64,13745.0
2020,Chichester,Female,Aged 50 to 64,21.5
2020,Chichester,Female,Aged 65+,18271.0
2020,Chichester,Female,Aged 65+,28.6
2020,Chichester,Female,All Ages,63827.0
2020,Chichester,Female,All Ages,100.0
2020,Chichester,Female,Age 0 - 4,2600.0
2020,Chichester,Female,Age 0 - 4,4.1
2020,Chichester,Female,Age 0,500.0
2020,Chichester,Female,Age 0,0.8
2020,Chichester,Female,Age 1,511.0
2020,Chichester,Female,Age 1,0.8
2020,Chichester,Female,Age 2,516.0
2020,Chichester,Female,Age 2,0.8
2020,Chichester,Female,Age 3,537.0
2020,Chichester,Female,Age 3,0.8
2020,Chichester,Female,Age 4,536.0
2020,Chichester,Female,Age 4,0.8
2020,Chichester,Female,Aged 5-9,3059.0
2020,Chichester,Female,Aged 5-9,4.8
2020,Chichester,Female,Age 5,609.0
2020,Chichester,Female,Age 5,1.0
2020,Chichester,Female,Age 6,590.0
2020,Chichester,Female,Age 6,0.9
2020,Chichester,Female,Age 7,575.0
2020,Chichester,Female,Age 7,0.9
2020,Chichester,Female,Age 8,640.0
2020,Chichester,Female,Age 8,1.0
2020,Chichester,Female,Age 9,645.0
2020,Chichester,Female,Age 9,1.0
2020,Chichester,Female,Aged 10-14,3245.0
2020,Chichester,Female,Aged 10-14,5.1
2020,Chichester,Female,Age 10,629.0
2020,Chichester,Female,Age 10,1.0
2020,Chichester,Female,Age 11,693.0
2020,Chichester,Female,Age 11,1.1
2020,Chichester,Female,Age 12,693.0
2020,Chichester,Female,Age 12,1.1
2020,Chichester,Female,Age 13,623.0
2020,Chichester,Female,Age 13,1.0
2020,Chichester,Female,Age 14,607.0
2020,Chichester,Female,Age 14,1.0
2020,Chichester,Female,Aged 15-19,3161.0
2020,Chichester,Female,Aged 15-19,5.0
2020,Chichester,Female,Age 15,625.0
2020,Chichester,Female,Age 15,1.0
2020,Chichester,Female,Age 16,575.0
2020,Chichester,Female,Age 16,0.9
2020,Chichester,Female,Age 17,584.0
2020,Chichester,Female,Age 17,0.9
2020,Chichester,Female,Age 18,643.0
2020,Chichester,Female,Age 18,1.0
2020,Chichester,Female,Age 19,734.0
2020,Chichester,Female,Age 19,1.1
2020,Chichester,Female,Aged 20-24,3318.0
2020,Chichester,Female,Aged 20-24,5.2
2020,Chichester,Female,Age 20,759.0
2020,Chichester,Female,Age 20,1.2
2020,Chichester,Female,Age 21,736.0
2020,Chichester,Female,Age 21,1.2
2020,Chichester,Female,Age 22,644.0
2020,Chichester,Female,Age 22,1.0
2020,Chichester,Female,Age 23,628.0
2020,Chichester,Female,Age 23,1.0
2020,Chichester,Female,Age 24,551.0
2020,Chichester,Female,Age 24,0.9
2020,Chichester,Female,Aged 25-29,3082.0
2020,Chichester,Female,Aged 25-29,4.8
2020,Chichester,Female,Age 25,583.0
2020,Chichester,Female,Age 25,0.9
2020,Chichester,Female,Age 26,598.0
2020,Chichester,Female,Age 26,0.9
2020,Chichester,Female,Age 27,599.0
2020,Chichester,Female,Age 27,0.9
2020,Chichester,Female,Age 28,620.0
2020,Chichester,Female,Age 28,1.0
2020,Chichester,Female,Age 29,682.0
2020,Chichester,Female,Age 29,1.1
2020,Chichester,Female,Aged 30-34,3048.0
2020,Chichester,Female,Aged 30-34,4.8
2020,Chichester,Female,Age 30,614.0
2020,Chichester,Female,Age 30,1.0
2020,Chichester,Female,Age 31,623.0
2020,Chichester,Female,Age 31,1.0
2020,Chichester,Female,Age 32,666.0
2020,Chichester,Female,Age 32,1.0
2020,Chichester,Female,Age 33,611.0
2020,Chichester,Female,Age 33,1.0
2020,Chichester,Female,Age 34,534.0
2020,Chichester,Female,Age 34,0.8
2020,Chichester,Female,Aged 35-39,3203.0
2020,Chichester,Female,Aged 35-39,5.0
2020,Chichester,Female,Age 35,630.0
2020,Chichester,Female,Age 35,1.0
2020,Chichester,Female,Age 36,606.0
2020,Chichester,Female,Age 36,0.9
2020,Chichester,Female,Age 37,594.0
2020,Chichester,Female,Age 37,0.9
2020,Chichester,Female,Age 38,683.0
2020,Chichester,Female,Age 38,1.1
2020,Chichester,Female,Age 39,690.0
2020,Chichester,Female,Age 39,1.1
2020,Chichester,Female,Aged 40-44,3247.0
2020,Chichester,Female,Aged 40-44,5.1
2020,Chichester,Female,Age 40,676.0
2020,Chichester,Female,Age 40,1.1
2020,Chichester,Female,Age 41,627.0
2020,Chichester,Female,Age 41,1.0
2020,Chichester,Female,Age 42,626.0
2020,Chichester,Female,Age 42,1.0
2020,Chichester,Female,Age 43,663.0
2020,Chichester,Female,Age 43,1.0
2020,Chichester,Female,Age 44,655.0
2020,Chichester,Female,Age 44,1.0
2020,Chichester,Female,Aged 45-49,3848.0
2020,Chichester,Female,Aged 45-49,6.0
2020,Chichester,Female,Age 45,687.0
2020,Chichester,Female,Age 45,1.1
2020,Chichester,Female,Age 46,747.0
2020,Chichester,Female,Age 46,1.2
2020,Chichester,Female,Age 47,773.0
2020,Chichester,Female,Age 47,1.2
2020,Chichester,Female,Age 48,802.0
2020,Chichester,Female,Age 48,1.3
2020,Chichester,Female,Age 49,839.0
2020,Chichester,Female,Age 49,1.3
2020,Chichester,Female,Aged 50-54,4396.0
2020,Chichester,Female,Aged 50-54,6.9
2020,Chichester,Female,Age 50,760.0
2020,Chichester,Female,Age 50,1.2
2020,Chichester,Female,Age 51,825.0
2020,Chichester,Female,Age 51,1.3
2020,Chichester,Female,Age 52,908.0
2020,Chichester,Female,Age 52,1.4
2020,Chichester,Female,Age 53,956.0
2020,Chichester,Female,Age 53,1.5
2020,Chichester,Female,Age 54,947.0
2020,Chichester,Female,Age 54,1.5
2020,Chichester,Female,Aged 55-59,4773.0
2020,Chichester,Female,Aged 55-59,7.5
2020,Chichester,Female,Age 55,930.0
2020,Chichester,Female,Age 55,1.5
2020,Chichester,Female,Age 56,1006.0
2020,Chichester,Female,Age 56,1.6
2020,Chichester,Female,Age 57,966.0
2020,Chichester,Female,Age 57,1.5
2020,Chichester,Female,Age 58,997.0
2020,Chichester,Female,Age 58,1.6
2020,Chichester,Female,Age 59,874.0
2020,Chichester,Female,Age 59,1.4
2020,Chichester,Female,Aged 60-64,4576.0
2020,Chichester,Female,Aged 60-64,7.2
2020,Chichester,Female,Age 60,960.0
2020,Chichester,Female,Age 60,1.5
2020,Chichester,Female,Age 61,904.0
2020,Chichester,Female,Age 61,1.4
2020,Chichester,Female,Age 62,962.0
2020,Chichester,Female,Age 62,1.5
2020,Chichester,Female,Age 63,893.0
2020,Chichester,Female,Age 63,1.4
2020,Chichester,Female,Age 64,857.0
2020,Chichester,Female,Age 64,1.3
2020,Chichester,Female,Aged 65-69,4033.0
2020,Chichester,Female,Aged 65-69,6.3
2020,Chichester,Female,Age 65,807.0
2020,Chichester,Female,Age 65,1.3
2020,Chichester,Female,Age 66,832.0
2020,Chichester,Female,Age 66,1.3
2020,Chichester,Female,Age 67,838.0
2020,Chichester,Female,Age 67,1.3
2020,Chichester,Female,Age 68,732.0
2020,Chichester,Female,Age 68,1.1
2020,Chichester,Female,Age 69,824.0
2020,Chichester,Female,Age 69,1.3
2020,Chichester,Female,Aged 70-74,4731.0
2020,Chichester,Female,Aged 70-74,7.4
2020,Chichester,Female,Age 70,917.0
2020,Chichester,Female,Age 70,1.4
2020,Chichester,Female,Age 71,921.0
2020,Chichester,Female,Age 71,1.4
2020,Chichester,Female,Age 72,974.0
2020,Chichester,Female,Age 72,1.5
2020,Chichester,Female,Age 73,1102.0
2020,Chichester,Female,Age 73,1.7
2020,Chichester,Female,Age 74,817.0
2020,Chichester,Female,Age 74,1.3
2020,Chichester,Female,Aged 75-79,3602.0
2020,Chichester,Female,Aged 75-79,5.6
2020,Chichester,Female,Age 75,838.0
2020,Chichester,Female,Age 75,1.3
2020,Chichester,Female,Age 76,779.0
2020,Chichester,Female,Age 76,1.2
2020,Chichester,Female,Age 77,719.0
2020,Chichester,Female,Age 77,1.1
2020,Chichester,Female,Age 78,698.0
2020,Chichester,Female,Age 78,1.1
2020,Chichester,Female,Age 79,568.0
2020,Chichester,Female,Age 79,0.9
2020,Chichester,Female,Aged 80-84,2672.0
2020,Chichester,Female,Aged 80-84,4.2
2020,Chichester,Female,Age 80,616.0
2020,Chichester,Female,Age 80,1.0
2020,Chichester,Female,Age 81,577.0
2020,Chichester,Female,Age 81,0.9
2020,Chichester,Female,Age 82,528.0
2020,Chichester,Female,Age 82,0.8
2020,Chichester,Female,Age 83,521.0
2020,Chichester,Female,Age 83,0.8
2020,Chichester,Female,Age 84,430.0
2020,Chichester,Female,Age 84,0.7
2020,Chichester,Female,Aged 85+,3233.0
2020,Chichester,Female,Aged 85+,5.1
2020,Chichester,Female,Age 85,456.0
2020,Chichester,Female,Age 85,0.7
2020,Chichester,Female,Age 86,434.0
2020,Chichester,Female,Age 86,0.7
2020,Chichester,Female,Age 87,369.0
2020,Chichester,Female,Age 87,0.6
2020,Chichester,Female,Age 88,343.0
2020,Chichester,Female,Age 88,0.5
2020,Chichester,Female,Age 89,288.0
2020,Chichester,Female,Age 89,0.5
2020,Chichester,Female,Aged 90+,1343.0
2020,Chichester,Female,Aged 90+,2.1
2021,Chichester,Total,All Ages,124517.0
2021,Chichester,Total,All Ages,100.0
2021,Chichester,Total,Aged 0 to 15,19300.0
2021,Chichester,Total,Aged 0 to 15,15.5
2021,Chichester,Total,Aged 16+,105217.0
2021,Chichester,Total,Aged 16+,84.5
2021,Chichester,Total,Aged 16 to 64,71278.0
2021,Chichester,Total,Aged 16 to 64,57.2
2021,Chichester,Total,Aged 16 to 24,11872.0
2021,Chichester,Total,Aged 16 to 24,9.5
2021,Chichester,Total,Aged 16 to 17,2483.0
2021,Chichester,Total,Aged 16 to 17,2.0
2021,Chichester,Total,Aged 18 to 24,9389.0
2021,Chichester,Total,Aged 18 to 24,7.5
2021,Chichester,Total,Aged 18 to 21,5512.0
2021,Chichester,Total,Aged 18 to 21,4.4
2021,Chichester,Total,Aged 25 to 49,32665.0
2021,Chichester,Total,Aged 25 to 49,26.2
2021,Chichester,Total,Aged 50 to 64,26741.0
2021,Chichester,Total,Aged 50 to 64,21.5
2021,Chichester,Total,Aged 65+,33939.0
2021,Chichester,Total,Aged 65+,27.3
2021,Chichester,Total,All Ages,124517.0
2021,Chichester,Total,All Ages,100.0
2021,Chichester,Total,Age 0 - 4,5283.0
2021,Chichester,Total,Age 0 - 4,4.2
2021,Chichester,Total,Age 0,979.0
2021,Chichester,Total,Age 0,0.8
2021,Chichester,Total,Age 1,1044.0
2021,Chichester,Total,Age 1,0.8
2021,Chichester,Total,Age 2,1094.0
2021,Chichester,Total,Age 2,0.9
2021,Chichester,Total,Age 3,1064.0
2021,Chichester,Total,Age 3,0.9
2021,Chichester,Total,Age 4,1102.0
2021,Chichester,Total,Age 4,0.9
2021,Chichester,Total,Aged 5-9,6115.0
2021,Chichester,Total,Aged 5-9,4.9
2021,Chichester,Total,Age 5,1106.0
2021,Chichester,Total,Age 5,0.9
2021,Chichester,Total,Age 6,1248.0
2021,Chichester,Total,Age 6,1.0
2021,Chichester,Total,Age 7,1183.0
2021,Chichester,Total,Age 7,1.0
2021,Chichester,Total,Age 8,1258.0
2021,Chichester,Total,Age 8,1.0
2021,Chichester,Total,Age 9,1320.0
2021,Chichester,Total,Age 9,1.1
2021,Chichester,Total,Aged 10-14,6641.0
2021,Chichester,Total,Aged 10-14,5.3
2021,Chichester,Total,Age 10,1357.0
2021,Chichester,Total,Age 10,1.1
2021,Chichester,Total,Age 11,1265.0
2021,Chichester,Total,Age 11,1.0
2021,Chichester,Total,Age 12,1377.0
2021,Chichester,Total,Age 12,1.1
2021,Chichester,Total,Age 13,1372.0
2021,Chichester,Total,Age 13,1.1
2021,Chichester,Total,Age 14,1270.0
2021,Chichester,Total,Age 14,1.0
2021,Chichester,Total,Aged 15-19,6514.0
2021,Chichester,Total,Aged 15-19,5.2
2021,Chichester,Total,Age 15,1261.0
2021,Chichester,Total,Age 15,1.0
2021,Chichester,Total,Age 16,1250.0
2021,Chichester,Total,Age 16,1.0
2021,Chichester,Total,Age 17,1233.0
2021,Chichester,Total,Age 17,1.0
2021,Chichester,Total,Age 18,1320.0
2021,Chichester,Total,Age 18,1.1
2021,Chichester,Total,Age 19,1450.0
2021,Chichester,Total,Age 19,1.2
2021,Chichester,Total,Aged 20-24,6619.0
2021,Chichester,Total,Aged 20-24,5.3
2021,Chichester,Total,Age 20,1397.0
2021,Chichester,Total,Age 20,1.1
2021,Chichester,Total,Age 21,1345.0
2021,Chichester,Total,Age 21,1.1
2021,Chichester,Total,Age 22,1310.0
2021,Chichester,Total,Age 22,1.1
2021,Chichester,Total,Age 23,1318.0
2021,Chichester,Total,Age 23,1.1
2021,Chichester,Total,Age 24,1249.0
2021,Chichester,Total,Age 24,1.0
2021,Chichester,Total,Aged 25-29,6146.0
2021,Chichester,Total,Aged 25-29,4.9
2021,Chichester,Total,Age 25,1227.0
2021,Chichester,Total,Age 25,1.0
2021,Chichester,Total,Age 26,1223.0
2021,Chichester,Total,Age 26,1.0
2021,Chichester,Total,Age 27,1217.0
2021,Chichester,Total,Age 27,1.0
2021,Chichester,Total,Age 28,1206.0
2021,Chichester,Total,Age 28,1.0
2021,Chichester,Total,Age 29,1273.0
2021,Chichester,Total,Age 29,1.0
2021,Chichester,Total,Aged 30-34,6461.0
2021,Chichester,Total,Aged 30-34,5.2
2021,Chichester,Total,Age 30,1325.0
2021,Chichester,Total,Age 30,1.1
2021,Chichester,Total,Age 31,1283.0
2021,Chichester,Total,Age 31,1.0
2021,Chichester,Total,Age 32,1275.0
2021,Chichester,Total,Age 32,1.0
2021,Chichester,Total,Age 33,1389.0
2021,Chichester,Total,Age 33,1.1
2021,Chichester,Total,Age 34,1189.0
2021,Chichester,Total,Age 34,1.0
2021,Chichester,Total,Aged 35-39,6426.0
2021,Chichester,Total,Aged 35-39,5.2
2021,Chichester,Total,Age 35,1233.0
2021,Chichester,Total,Age 35,1.0
2021,Chichester,Total,Age 36,1337.0
2021,Chichester,Total,Age 36,1.1
2021,Chichester,Total,Age 37,1260.0
2021,Chichester,Total,Age 37,1.0
2021,Chichester,Total,Age 38,1305.0
2021,Chichester,Total,Age 38,1.0
2021,Chichester,Total,Age 39,1291.0
2021,Chichester,Total,Age 39,1.0
2021,Chichester,Total,Aged 40-44,6451.0
2021,Chichester,Total,Aged 40-44,5.2
2021,Chichester,Total,Age 40,1306.0
2021,Chichester,Total,Age 40,1.0
2021,Chichester,Total,Age 41,1338.0
2021,Chichester,Total,Age 41,1.1
2021,Chichester,Total,Age 42,1282.0
2021,Chichester,Total,Age 42,1.0
2021,Chichester,Total,Age 43,1264.0
2021,Chichester,Total,Age 43,1.0
2021,Chichester,Total,Age 44,1261.0
2021,Chichester,Total,Age 44,1.0
2021,Chichester,Total,Aged 45-49,7181.0
2021,Chichester,Total,Aged 45-49,5.8
2021,Chichester,Total,Age 45,1288.0
2021,Chichester,Total,Age 45,1.0
2021,Chichester,Total,Age 46,1289.0
2021,Chichester,Total,Age 46,1.0
2021,Chichester,Total,Age 47,1479.0
2021,Chichester,Total,Age 47,1.2
2021,Chichester,Total,Age 48,1507.0
2021,Chichester,Total,Age 48,1.2
2021,Chichester,Total,Age 49,1618.0
2021,Chichester,Total,Age 49,1.3
2021,Chichester,Total,Aged 50-54,8437.0
2021,Chichester,Total,Aged 50-54,6.8
2021,Chichester,Total,Age 50,1619.0
2021,Chichester,Total,Age 50,1.3
2021,Chichester,Total,Age 51,1562.0
2021,Chichester,Total,Age 51,1.3
2021,Chichester,Total,Age 52,1694.0
2021,Chichester,Total,Age 52,1.4
2021,Chichester,Total,Age 53,1726.0
2021,Chichester,Total,Age 53,1.4
2021,Chichester,Total,Age 54,1836.0
2021,Chichester,Total,Age 54,1.5
2021,Chichester,Total,Aged 55-59,9432.0
2021,Chichester,Total,Aged 55-59,7.6
2021,Chichester,Total,Age 55,1840.0
2021,Chichester,Total,Age 55,1.5
2021,Chichester,Total,Age 56,1812.0
2021,Chichester,Total,Age 56,1.5
2021,Chichester,Total,Age 57,1926.0
2021,Chichester,Total,Age 57,1.5
2021,Chichester,Total,Age 58,1955.0
2021,Chichester,Total,Age 58,1.6
2021,Chichester,Total,Age 59,1899.0
2021,Chichester,Total,Age 59,1.5
2021,Chichester,Total,Aged 60-64,8872.0
2021,Chichester,Total,Aged 60-64,7.1
2021,Chichester,Total,Age 60,1750.0
2021,Chichester,Total,Age 60,1.4
2021,Chichester,Total,Age 61,1841.0
2021,Chichester,Total,Age 61,1.5
2021,Chichester,Total,Age 62,1788.0
2021,Chichester,Total,Age 62,1.4
2021,Chichester,Total,Age 63,1820.0
2021,Chichester,Total,Age 63,1.5
2021,Chichester,Total,Age 64,1673.0
2021,Chichester,Total,Age 64,1.3
2021,Chichester,Total,Aged 65-69,8090.0
2021,Chichester,Total,Aged 65-69,6.5
2021,Chichester,Total,Age 65,1675.0
2021,Chichester,Total,Age 65,1.3
2021,Chichester,Total,Age 66,1615.0
2021,Chichester,Total,Age 66,1.3
2021,Chichester,Total,Age 67,1660.0
2021,Chichester,Total,Age 67,1.3
2021,Chichester,Total,Age 68,1663.0
2021,Chichester,Total,Age 68,1.3
2021,Chichester,Total,Age 69,1477.0
2021,Chichester,Total,Age 69,1.2
2021,Chichester,Total,Aged 70-74,8707.0
2021,Chichester,Total,Aged 70-74,7.0
2021,Chichester,Total,Age 70,1559.0
2021,Chichester,Total,Age 70,1.3
2021,Chichester,Total,Age 71,1624.0
2021,Chichester,Total,Age 71,1.3
2021,Chichester,Total,Age 72,1730.0
2021,Chichester,Total,Age 72,1.4
2021,Chichester,Total,Age 73,1785.0
2021,Chichester,Total,Age 73,1.4
2021,Chichester,Total,Age 74,2009.0
2021,Chichester,Total,Age 74,1.6
2021,Chichester,Total,Aged 75-79,7082.0
2021,Chichester,Total,Aged 75-79,5.7
2021,Chichester,Total,Age 75,1542.0
2021,Chichester,Total,Age 75,1.2
2021,Chichester,Total,Age 76,1478.0
2021,Chichester,Total,Age 76,1.2
2021,Chichester,Total,Age 77,1485.0
2021,Chichester,Total,Age 77,1.2
2021,Chichester,Total,Age 78,1337.0
2021,Chichester,Total,Age 78,1.1
2021,Chichester,Total,Age 79,1240.0
2021,Chichester,Total,Age 79,1.0
2021,Chichester,Total,Aged 80-84,4870.0
2021,Chichester,Total,Aged 80-84,3.9
2021,Chichester,Total,Age 80,1035.0
2021,Chichester,Total,Age 80,0.8
2021,Chichester,Total,Age 81,1081.0
2021,Chichester,Total,Age 81,0.9
2021,Chichester,Total,Age 82,975.0
2021,Chichester,Total,Age 82,0.8
2021,Chichester,Total,Age 83,918.0
2021,Chichester,Total,Age 83,0.7
2021,Chichester,Total,Age 84,861.0
2021,Chichester,Total,Age 84,0.7
2021,Chichester,Total,Aged 85+,5190.0
2021,Chichester,Total,Aged 85+,4.2
2021,Chichester,Total,Age 85,752.0
2021,Chichester,Total,Age 85,0.6
2021,Chichester,Total,Age 86,704.0
2021,Chichester,Total,Age 86,0.6
2021,Chichester,Total,Age 87,690.0
2021,Chichester,Total,Age 87,0.6
2021,Chichester,Total,Age 88,553.0
2021,Chichester,Total,Age 88,0.4
2021,Chichester,Total,Age 89,493.0
2021,Chichester,Total,Age 89,0.4
2021,Chichester,Total,Aged 90+,1998.0
2021,Chichester,Total,Aged 90+,1.6
2021,Chichester,Male,All Ages,59727.0
2021,Chichester,Male,All Ages,100.0
2021,Chichester,Male,Aged 0 to 15,9817.0
2021,Chichester,Male,Aged 0 to 15,16.4
2021,Chichester,Male,Aged 16+,49910.0
2021,Chichester,Male,Aged 16+,83.6
2021,Chichester,Male,Aged 16 to 64,34557.0
2021,Chichester,Male,Aged 16 to 64,57.9
2021,Chichester,Male,Aged 16 to 24,5832.0
2021,Chichester,Male,Aged 16 to 24,9.8
2021,Chichester,Male,Aged 16 to 17,1268.0
2021,Chichester,Male,Aged 16 to 17,2.1
2021,Chichester,Male,Aged 18 to 24,4564.0
2021,Chichester,Male,Aged 18 to 24,7.6
2021,Chichester,Male,Aged 18 to 21,2617.0
2021,Chichester,Male,Aged 18 to 21,4.4
2021,Chichester,Male,Aged 25 to 49,16050.0
2021,Chichester,Male,Aged 25 to 49,26.9
2021,Chichester,Male,Aged 50 to 64,12675.0
2021,Chichester,Male,Aged 50 to 64,21.2
2021,Chichester,Male,Aged 65+,15353.0
2021,Chichester,Male,Aged 65+,25.7
2021,Chichester,Male,All Ages,59727.0
2021,Chichester,Male,All Ages,100.0
2021,Chichester,Male,Age 0 - 4,2650.0
2021,Chichester,Male,Age 0 - 4,4.4
2021,Chichester,Male,Age 0,484.0
2021,Chichester,Male,Age 0,0.8
2021,Chichester,Male,Age 1,522.0
2021,Chichester,Male,Age 1,0.9
2021,Chichester,Male,Age 2,558.0
2021,Chichester,Male,Age 2,0.9
2021,Chichester,Male,Age 3,532.0
2021,Chichester,Male,Age 3,0.9
2021,Chichester,Male,Age 4,554.0
2021,Chichester,Male,Age 4,0.9
2021,Chichester,Male,Aged 5-9,3144.0
2021,Chichester,Male,Aged 5-9,5.3
2021,Chichester,Male,Age 5,568.0
2021,Chichester,Male,Age 5,1.0
2021,Chichester,Male,Age 6,630.0
2021,Chichester,Male,Age 6,1.1
2021,Chichester,Male,Age 7,586.0
2021,Chichester,Male,Age 7,1.0
2021,Chichester,Male,Age 8,685.0
2021,Chichester,Male,Age 8,1.1
2021,Chichester,Male,Age 9,675.0
2021,Chichester,Male,Age 9,1.1
2021,Chichester,Male,Aged 10-14,3368.0
2021,Chichester,Male,Aged 10-14,5.6
2021,Chichester,Male,Age 10,698.0
2021,Chichester,Male,Age 10,1.2
2021,Chichester,Male,Age 11,645.0
2021,Chichester,Male,Age 11,1.1
2021,Chichester,Male,Age 12,700.0
2021,Chichester,Male,Age 12,1.2
2021,Chichester,Male,Age 13,674.0
2021,Chichester,Male,Age 13,1.1
2021,Chichester,Male,Age 14,651.0
2021,Chichester,Male,Age 14,1.1
2021,Chichester,Male,Aged 15-19,3228.0
2021,Chichester,Male,Aged 15-19,5.4
2021,Chichester,Male,Age 15,655.0
2021,Chichester,Male,Age 15,1.1
2021,Chichester,Male,Age 16,616.0
2021,Chichester,Male,Age 16,1.0
2021,Chichester,Male,Age 17,652.0
2021,Chichester,Male,Age 17,1.1
2021,Chichester,Male,Age 18,675.0
2021,Chichester,Male,Age 18,1.1
2021,Chichester,Male,Age 19,630.0
2021,Chichester,Male,Age 19,1.1
2021,Chichester,Male,Aged 20-24,3259.0
2021,Chichester,Male,Aged 20-24,5.5
2021,Chichester,Male,Age 20,656.0
2021,Chichester,Male,Age 20,1.1
2021,Chichester,Male,Age 21,656.0
2021,Chichester,Male,Age 21,1.1
2021,Chichester,Male,Age 22,636.0
2021,Chichester,Male,Age 22,1.1
2021,Chichester,Male,Age 23,673.0
2021,Chichester,Male,Age 23,1.1
2021,Chichester,Male,Age 24,638.0
2021,Chichester,Male,Age 24,1.1
2021,Chichester,Male,Aged 25-29,3182.0
2021,Chichester,Male,Aged 25-29,5.3
2021,Chichester,Male,Age 25,674.0
2021,Chichester,Male,Age 25,1.1
2021,Chichester,Male,Age 26,640.0
2021,Chichester,Male,Age 26,1.1
2021,Chichester,Male,Age 27,627.0
2021,Chichester,Male,Age 27,1.0
2021,Chichester,Male,Age 28,608.0
2021,Chichester,Male,Age 28,1.0
2021,Chichester,Male,Age 29,633.0
2021,Chichester,Male,Age 29,1.1
2021,Chichester,Male,Aged 30-34,3137.0
